"","(Intercept)","Koppen_Geiger","RockType","Elevation","Koppen_Geiger:RockType","Residuals"
"1",544.632442541936,-128.264570241935,164.780431109189,16.6869044679956,-158.593378096606,-25.2201699805784
"2",544.632442541936,-128.264570241935,-195.012865403341,-28.2356521334465,221.58033887697,-34.3096836401823
"3",544.632442541936,-136.818255525268,196.722327233334,25.7901039460964,-26.8157171171218,-1.26575137897524
"4",544.632442541936,351.333407778064,-154.800994950907,-9.17186924653531,-398.269078419219,-35.8637297033387
"5",544.632442541936,-136.818255525269,196.722327233333,-25.7901039460963,26.8157171171216,1.26575137897515
"6",544.632442541936,-128.264570241935,12.0929737176612,14.8653634910243,-35.8481032212616,47.493000412576
"7",544.632442541936,-128.264570241936,12.0929737176612,-71.4525354306051,53.9024601911459,-63.7589470782016
"8",544.632442541936,351.333407778064,-154.800994950907,-26.0143861092915,-380.75677336314,35.8637297033387
"9",544.632442541936,111.693147658065,-2.52020626589911e-14,-18.7723885866145,19.5189233437551,54.0012587428594
"10",544.632442541936,111.693147658065,-7.67164110015983e-14,-18.4215028186402,19.1540836550867,49.7612757635534
"11",544.632442541936,111.693147658065,1.73749903353837e-13,-19.1232743545882,19.8837630324227,-6.15468457783444
"12",544.632442541936,-128.264570241936,164.780431109189,-53.4902491268244,-85.6254403629426,25.2201699805784
"13",544.632442541936,-77.8968426919355,-103.552919560501,-24.8839226079886,207.25880661849,-2.08721928629529e-14
"14",544.632442541936,-128.264570241936,12.0929737176611,3.98790468382663,-24.538072872542,-74.3634602289455
"15",544.632442541936,-128.264570241936,12.0929737176611,32.4096518897289,-54.0900876546754,63.3417479472855
"16",544.632442541936,-128.264570241936,12.0929737176611,32.4096518897289,-54.0900876546757,27.2876589472857
"17",544.632442541936,-136.818255525269,-201.914083177168,-8.22211191573848,133.440304707612,31.0015830686282
"18",544.632442541936,-136.818255525269,5.19175594383452,47.1599055878246,-173.926564959135,-16.5660132891909
"19",544.632442541936,111.693147658065,-5.36237720893951e-14,28.7726329738762,-29.9168544708019,-62.9648376030743
"20",544.632442541936,-136.818255525269,5.19175594383452,-82.6467754165148,-38.9577705331775,16.5660132891909
"21",544.632442541936,-367.811878241936,-2.78665979180914e-14,-3.10862446895044e-15,1.2267964422108e-14,4.44089209850063e-16
"22",544.632442541936,-128.264570241936,-195.012865403342,52.8189602685718,137.302370794587,34.3096836401823
"23",544.632442541936,201.363376358064,-5.07371922253697e-14,-3.5527136788005e-15,3.66928709638614e-14,-4.88498130835069e-15
"24",544.632442541936,351.333407778064,204.992301561623,36.8033446588288,244.218818459548,-1.11022302462516e-14
"25",544.632442541936,111.693147658065,-5.36237720893951e-14,27.5445327859668,-28.6399155604627,-34.643012325504
"26",544.632442541936,351.333407778064,52.3048441700957,-1.15943041947512,267.768356350074,-134.972686420694
"27",544.632442541936,351.333407778064,52.3048441700957,-0.45765888352692,267.038676972737,134.972686420694
"28",544.632442541936,-77.8968426919355,103.552919560501,24.8839226079886,-207.25880661849,2.17603712826531e-14
"29",544.632442541936,359.865566558065,-3.23074900165921e-14,-6.21724893790088e-15,6.49480469405717e-15,-2.22044604925031e-15
"30",544.632442541936,-136.818255525269,-201.914083177168,43.7089817444286,79.4440307847007,-31.0015830686281
"31",544.632442541936,-377.465491141936,-1.27675647831893e-14,-1.24344978758018e-14,3.31401572850609e-14,2.08721928629529e-14
